Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:1903432	GO:1903432	regulation of TORC1 signaling	25	2	0.0243693701177229	0.140706973666522	Sesn1,Gatsl2
GO:0007405	GO:0007405	neuroblast proliferation	64	3	0.0244679673426714	0.14081154232238	Cd24a,Trp53,Id4
GO:0098657	GO:0098657	import into cell	64	3	0.0244679673426714	0.14081154232238	Per2,Slc7a2,Slc9a9
GO:0051240	GO:0051240	positive regulation of multicellular organismal process	1610	24	0.0245098289850331	0.140820840096274	Cd24a,Clec5a,Hspa5,Brinp1,Rgcc,Scn3b,Col1a1,Sgk1,Cyb5d2,Spag9,Atxn1,Fdps,Xbp1,Cxcl12,Serpine2,Ikbkb,Sparc,Plxnd1,Hmgcr,Mbp,Ppp1r16b,Id4,Sema5a,Acat2
GO:0046488	GO:0046488	phosphatidylinositol metabolic process	113	4	0.0246149306734631	0.141192856436799	Efr3b,Pigq,Pip5k1b,Mtmr2
GO:0071230	GO:0071230	cellular response to amino acid stimulus	169	5	0.0249567712579768	0.142919382375877	Col1a2,Col1a1,Sesn1,Xbp1,Col4a1
GO:0000082	GO:0000082	G1/S transition of mitotic cell cycle	170	5	0.0255168613894524	0.145888068630219	Rgcc,Trp53,Gpnmb,Cdkn2d,Id4
GO:0010557	GO:0010557	positive regulation of macromolecule biosynthetic process	1618	24	0.0257989324294221	0.146079644034327	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Mzb1,Cdk7,Ash2l
GO:0044093	GO:0044093	positive regulation of molecular function	1285	20	0.0260331200712798	0.146079644034327	Nlrp1b,Cd24a,Hspa5,Arhgef10,Arhgap24,Rgcc,Dscc1,Rfc3,Spag9,Syngr3,Emp2,Adcy1,Dcun1d4,Ikbkb,Arid5b,Plxnd1,Cdh3,Mbp,Mid1ip1,Hspa8
GO:0050715	GO:0050715	positive regulation of cytokine secretion	115	4	0.0260408827276381	0.146079644034327	Clec5a,Rgcc,Xbp1,Mbp
GO:0042634	GO:0042634	regulation of hair cycle	26	2	0.0262336215709615	0.146079644034327	Fa2h,Cdh3
GO:0071634	GO:0071634	regulation of transforming growth factor beta production	26	2	0.0262336215709615	0.146079644034327	Cd24a,Cdh3
GO:2000178	GO:2000178	negative regulation of neural precursor cell proliferation	26	2	0.0262336215709615	0.146079644034327	Cd24a,Trp53
GO:0045893	GO:0045893	positive regulation of transcription, DNA-templated	1369	21	0.0262606053834452	0.146079644034327	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Cdk7,Ash2l
GO:1903508	GO:1903508	positive regulation of nucleic acid-templated transcription	1369	21	0.0262606053834452	0.146079644034327	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Cdk7,Ash2l
GO:0006928	GO:0006928	movement of cell or subcellular component	1706	25	0.0262999450632256	0.146079644034327	Cd24a,Hspa5,Gna12,Snta1,Arhgap24,Rgcc,Scn3b,Col1a1,Bicd1,Spag9,Myo10,Nav1,Fscn1,Xbp1,Cxcl12,Trp53,Emp2,Gpnmb,Adipor1,Sparc,Arid5b,Cd63,Sdc3,Plxnd1,Sema5a
GO:0051493	GO:0051493	regulation of cytoskeleton organization	433	9	0.0263436936395753	0.146079644034327	Sptb,Iqgap2,Arhgef10,Rgcc,Sgk1,Fscn1,Mid1ip1,Sema5a,Tmod2
GO:0001938	GO:0001938	positive regulation of endothelial cell proliferation	66	3	0.0264992795052097	0.146079644034327	Cxcl12,Ppp1r16b,Sema5a
GO:0007632	GO:0007632	visual behavior	66	3	0.0264992795052097	0.146079644034327	Sgk1,Atxn1,Hmgcr
GO:0019915	GO:0019915	lipid storage	66	3	0.0264992795052097	0.146079644034327	Stard4,Srebf2,Fitm1
GO:0010594	GO:0010594	regulation of endothelial cell migration	116	4	0.0267721018126218	0.146079644034327	Rgcc,Emp2,Sparc,Sema5a
GO:1902806	GO:1902806	regulation of cell cycle G1/S phase transition	116	4	0.0267721018126218	0.146079644034327	Rgcc,Trp53,Gpnmb,Cdkn2d
GO:0046907	GO:0046907	intracellular transport	1373	21	0.0269946500978842	0.146079644034327	Cd24a,Tfg,Rtp4,Insig1,Spag9,Bicd1,Stard4,Ldlr,Atxn1,Xbp1,Dusp18,Trp53,Emp2,Mbtps1,Srebf2,Cdh3,Abca2,Mtmr2,Hyou1,Sema5a,Hspa8
GO:0043085	GO:0043085	positive regulation of catalytic activity	966	16	0.0271519237311784	0.146079644034327	Nlrp1b,Cd24a,Hspa5,Arhgef10,Arhgap24,Rgcc,Dscc1,Rfc3,Spag9,Emp2,Adcy1,Dcun1d4,Cdh3,Mbp,Mid1ip1,Hspa8
GO:0009743	GO:0009743	response to carbohydrate	173	5	0.02724527873256	0.146079644034327	Rab34,Xbp1,Hmgcr,Aacs,Glul
GO:1902680	GO:1902680	positive regulation of RNA biosynthetic process	1375	21	0.0273675075501782	0.146079644034327	Maml3,Tef,Murc,Insig1,Leo1,Rgcc,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Cdk7,Ash2l
GO:0071333	GO:0071333	cellular response to glucose stimulus	117	4	0.0275155291675743	0.146079644034327	Rab34,Xbp1,Hmgcr,Aacs
GO:0034620	GO:0034620	cellular response to unfolded protein	67	3	0.0275477939470846	0.146079644034327	Hspa5,Xbp1,Dzip3
GO:2000107	GO:2000107	negative regulation of leukocyte apoptotic process	67	3	0.0275477939470846	0.146079644034327	Tsc22d3,Tsc22d4,Cxcl12
GO:0031647	GO:0031647	regulation of protein stability	235	6	0.0277403521314115	0.146079644034327	Lss,Xbp1,Trp53,Per3,Hspa8,Cdk7
GO:0042180	GO:0042180	cellular ketone metabolic process	174	5	0.0278375737174194	0.146079644034327	Insig1,Srd5a1,Stard4,Hmgcr,Mid1ip1
GO:0045785	GO:0045785	positive regulation of cell adhesion	368	8	0.0280429627013115	0.146079644034327	Cd24a,Col26a1,Myo10,Xbp1,Emp2,Cxcl12,Cd63,Hsd17b12
GO:0014044	GO:0014044	Schwann cell development	27	2	0.0281537400918238	0.146079644034327	Arhgef10,Fa2h
GO:0034110	GO:0034110	regulation of homotypic cell-cell adhesion	27	2	0.0281537400918238	0.146079644034327	Cd24a,Serpine2
GO:0050685	GO:0050685	positive regulation of mRNA processing	27	2	0.0281537400918238	0.146079644034327	Leo1,Hspa8
GO:0071353	GO:0071353	cellular response to interleukin-4	27	2	0.0281537400918238	0.146079644034327	Hspa5,Xbp1
GO:0071604	GO:0071604	transforming growth factor beta production	27	2	0.0281537400918238	0.146079644034327	Cd24a,Cdh3
GO:1902235	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	27	2	0.0281537400918238	0.146079644034327	Xbp1,Hyou1
GO:0007613	GO:0007613	memory	118	4	0.0282711968353004	0.146079644034327	Brinp1,Sgk1,Adcy8,Adcy1
GO:0035023	GO:0035023	regulation of Rho protein signal transduction	118	4	0.0282711968353004	0.146079644034327	Murc,Arhgef10,Plekhg2,Prex2
GO:0031032	GO:0031032	actomyosin structure organization	175	5	0.0284379979419663	0.146079644034327	Murc,Frmd3,Rgcc,Limch1,Arhgef10
GO:0051130	GO:0051130	positive regulation of cellular component organization	1215	19	0.0284466536123961	0.146079644034327	Cd24a,Hspa5,Iqgap2,Arhgef10,Rgcc,Sgk1,Bicd1,Fscn1,Xbp1,Acsl3,Trp53,Cxcl12,Serpine2,Ikbkb,Cd63,Plxnd1,Srebf2,Sema5a,Hspa8
GO:0010256	GO:0010256	endomembrane system organization	512	10	0.0287674578853185	0.146079644034327	Rab34,Sptb,Cacna1s,Scn3b,Efr3b,Acsl3,Emp2,Serpine2,Ikbkb,Fa2h
GO:0030335	GO:0030335	positive regulation of cell migration	440	9	0.0287844773865153	0.146079644034327	Hspa5,Spag9,Col1a1,Xbp1,Trp53,Gpnmb,Cxcl12,Sparc,Sema5a
GO:0031344	GO:0031344	regulation of cell projection organization	661	12	0.028803504602149	0.146079644034327	Cd24a,Hspa5,Arhgap24,Sgk1,Pmp22,Myo10,Fscn1,Cxcl12,Serpine2,Ikbkb,Plxnd1,Sema5a
GO:0002074	GO:0002074	extraocular skeletal muscle development	3	1	0.0288821043971788	0.146079644034327	Cacna1s
GO:0002378	GO:0002378	immunoglobulin biosynthetic process	3	1	0.0288821043971788	0.146079644034327	Mzb1
GO:0003330	GO:0003330	regulation of extracellular matrix constituent secretion	3	1	0.0288821043971788	0.146079644034327	Rgcc
GO:0003331	GO:0003331	positive regulation of extracellular matrix constituent secretion	3	1	0.0288821043971788	0.146079644034327	Rgcc
GO:0006990	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	3	1	0.0288821043971788	0.146079644034327	Xbp1
GO:0019541	GO:0019541	propionate metabolic process	3	1	0.0288821043971788	0.146079644034327	Acss2
GO:0019676	GO:0019676	ammonia assimilation cycle	3	1	0.0288821043971788	0.146079644034327	Glul
GO:0032483	GO:0032483	regulation of Rab protein signal transduction	3	1	0.0288821043971788	0.146079644034327	Dennd4b
GO:0032907	GO:0032907	transforming growth factor beta3 production	3	1	0.0288821043971788	0.146079644034327	Cd24a
GO:0032910	GO:0032910	regulation of transforming growth factor beta3 production	3	1	0.0288821043971788	0.146079644034327	Cd24a
GO:0034421	GO:0034421	post-translational protein acetylation	3	1	0.0288821043971788	0.146079644034327	Dscc1
GO:0035926	GO:0035926	chemokine (C-C motif) ligand 2 secretion	3	1	0.0288821043971788	0.146079644034327	Mbp
GO:0042628	GO:0042628	mating plug formation	3	1	0.0288821043971788	0.146079644034327	Serpine2
GO:0042998	GO:0042998	positive regulation of Golgi to plasma membrane protein transport	3	1	0.0288821043971788	0.146079644034327	Acsl3
GO:0044107	GO:0044107	cellular alcohol metabolic process	3	1	0.0288821043971788	0.146079644034327	Fdft1
GO:0044108	GO:0044108	cellular alcohol biosynthetic process	3	1	0.0288821043971788	0.146079644034327	Fdft1
GO:0045297	GO:0045297	post-mating behavior	3	1	0.0288821043971788	0.146079644034327	Serpine2
GO:0046341	GO:0046341	CDP-diacylglycerol metabolic process	3	1	0.0288821043971788	0.146079644034327	Cds2
GO:0051933	GO:0051933	amino acid neurotransmitter reuptake	3	1	0.0288821043971788	0.146079644034327	Per2
GO:0051935	GO:0051935	glutamate reuptake	3	1	0.0288821043971788	0.146079644034327	Per2
GO:0060741	GO:0060741	prostate gland stromal morphogenesis	3	1	0.0288821043971788	0.146079644034327	Id4
GO:0061738	GO:0061738	late endosomal microautophagy	3	1	0.0288821043971788	0.146079644034327	Hspa8
GO:0071211	GO:0071211	protein targeting to vacuole involved in autophagy	3	1	0.0288821043971788	0.146079644034327	Hspa8
GO:0071332	GO:0071332	cellular response to fructose stimulus	3	1	0.0288821043971788	0.146079644034327	Xbp1
GO:0072361	GO:0072361	regulation of glycolytic process by regulation of transcription from RNA polymerase II promoter	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:0072385	GO:0072385	minus-end-directed organelle transport along microtubule	3	1	0.0288821043971788	0.146079644034327	Bicd1
GO:0072717	GO:0072717	cellular response to actinomycin D	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:0097212	GO:0097212	lysosomal membrane organization	3	1	0.0288821043971788	0.146079644034327	Hspa8
GO:0097252	GO:0097252	oligodendrocyte apoptotic process	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:0098679	GO:0098679	regulation of carbohydrate catabolic process by regulation of transcription from RNA polymerase II promoter	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:1901003	GO:1901003	negative regulation of fermentation	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:1901301	GO:1901301	regulation of cargo loading into COPII-coated vesicle	3	1	0.0288821043971788	0.146079644034327	Insig1
GO:1902309	GO:1902309	negative regulation of peptidyl-serine dephosphorylation	3	1	0.0288821043971788	0.146079644034327	Ppp1r16b
GO:1902688	GO:1902688	regulation of NAD metabolic process	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:1903237	GO:1903237	negative regulation of leukocyte tethering or rolling	3	1	0.0288821043971788	0.146079644034327	Cxcl12
GO:1903334	GO:1903334	positive regulation of protein folding	3	1	0.0288821043971788	0.146079644034327	Hspa8
GO:1904023	GO:1904023	regulation of glucose catabolic process to lactate via pyruvate	3	1	0.0288821043971788	0.146079644034327	Trp53
GO:2000048	GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	3	1	0.0288821043971788	0.146079644034327	Rgcc
GO:2000645	GO:2000645	negative regulation of receptor catabolic process	3	1	0.0288821043971788	0.146079644034327	Mtmr2
GO:2001245	GO:2001245	regulation of phosphatidylcholine biosynthetic process	3	1	0.0288821043971788	0.146079644034327	Acsl3
GO:2001274	GO:2001274	negative regulation of glucose import in response to insulin stimulus	3	1	0.0288821043971788	0.146079644034327	Mzb1
GO:0009889	GO:0009889	regulation of biosynthetic process	3873	49	0.0288902868453141	0.146079644034327	Dhcr7,Per2,Maml3,Tef,Murc,Secisbp2l,Insig1,Otud7b,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Chd5,Col1a1,Tsc22d3,Stard4,Ldlr,Med22,Atxn1,Fdps,Per3,Xbp1,Tsc22d4,Acsl3,Trp53,Tet3,Adcy1,Hsf4,Ciart,Klf13,Ikbkb,Hif3a,Arid5b,Lcorl,Srebf2,Dbp,Cdh3,Abca2,Mvk,Med13l,Id4,Mzb1,Mid1ip1,Hspa8,Ppid,Mapk8ip1,Cdk7,Ash2l
GO:0071331	GO:0071331	cellular response to hexose stimulus	119	4	0.0290391347681475	0.146620393295452	Rab34,Xbp1,Hmgcr,Aacs
GO:0009306	GO:0009306	protein secretion	513	10	0.0290993147564418	0.146712539384423	Rab34,Per2,Clec5a,Rgcc,Xbp1,Hmgcr,Mbp,Ppid,Aacs,Glul
GO:0032501	GO:0032501	multicellular organismal process	7914	91	0.0292311408814509	0.147165125099564	Nlrp1b,Cd24a,Dhcr7,Per2,Clec5a,Col1a2,Sptb,Rtp4,Dhcr24,Tef,Hspa5,Murc,Angptl4,Gna12,Insig1,Arhgef10,Mal,Brinp1,Slc7a2,Arhgap24,Snta1,Otud7b,Epyc,Leo1,Rgcc,Srd5a1,Lox,Col4a2,Klf15,Scn3b,Drp2,Cacna1s,Chd5,Col1a1,Tsc22d3,Sgk1,Spag9,Adcy8,Cyb5d2,Slc6a2,Pmp22,Ldlr,Nav1,Atxn1,Fdps,Dhrs3,Per3,Nsdhl,Paqr8,Mpz,Xbp1,Cxcl12,Acsl3,Trp53,Gpnmb,Emp2,Tet3,Lrrc8a,Adipor1,Adcy1,Mme,Serpine2,Syna,Hsf4,Ikbkb,Ciart,Klf13,Col14a1,Sparc,Hif3a,Arid5b,Cd63,Cdkn2d,Plxnd1,Fa2h,Dbp,Hmgcr,Mtmr2,Cdh3,Mbp,Ppp1r16b,Id4,Prex2,Col4a1,Sema5a,Aacs,Manf,Ugt8a,Acat2,Tmod2,Tacc1
GO:1902582	GO:1902582	single-organism intracellular transport	663	12	0.0293830680254007	0.147717464110455	Cd24a,Insig1,Bicd1,Stard4,Ldlr,Xbp1,Trp53,Mbtps1,Cdh3,Abca2,Sema5a,Hspa8
GO:0006464	GO:0006464	cellular protein modification process	3236	42	0.0297876804567266	0.14926749437815	Cd24a,Per2,Mprip,Hspa5,Snta1,Otud7b,Ppp2r2c,Leo1,Rgcc,Dscc1,Klf15,Chd5,Sgk1,Spag9,Pigq,Tesk2,Sbk1,Xbp1,Dusp18,Trp53,Gpnmb,Emp2,Tet3,Dcun1d4,Tmem189,Hsf4,Ikbkb,Ppm1l,Cdkn2d,Hmgcr,St3gal3,Mbp,Ppp1r16b,Prex2,Dzip3,Hspa8,Pja1,Ppid,Mapk8ip1,Cdk7,Ash2l,Ranbp9
GO:0036211	GO:0036211	protein modification process	3236	42	0.0297876804567266	0.14926749437815	Cd24a,Per2,Mprip,Hspa5,Snta1,Otud7b,Ppp2r2c,Leo1,Rgcc,Dscc1,Klf15,Chd5,Sgk1,Spag9,Pigq,Tesk2,Sbk1,Xbp1,Dusp18,Trp53,Gpnmb,Emp2,Tet3,Dcun1d4,Tmem189,Hsf4,Ikbkb,Ppm1l,Cdkn2d,Hmgcr,St3gal3,Mbp,Ppp1r16b,Prex2,Dzip3,Hspa8,Pja1,Ppid,Mapk8ip1,Cdk7,Ash2l,Ranbp9
GO:0071326	GO:0071326	cellular response to monosaccharide stimulus	120	4	0.0298193708403334	0.14926749437815	Rab34,Xbp1,Hmgcr,Aacs
GO:0034504	GO:0034504	protein localization to nucleus	373	8	0.0300364453004541	0.150139317294699	Otud7b,Col1a1,Xbp1,Trp53,Mbtps1,Hnrnpm,Sema5a,Hspa8
GO:0022617	GO:0022617	extracellular matrix disassembly	28	2	0.0301284735267301	0.150170269045625	Fscn1,Sema5a
GO:2000352	GO:2000352	negative regulation of endothelial cell apoptotic process	28	2	0.0301284735267301	0.150170269045625	Angptl4,Sema5a
GO:0040011	GO:0040011	locomotion	1558	23	0.0301787372432176	0.150206830176413	Cd24a,Hspa5,Gna12,Arhgap24,Rgcc,Col1a1,Spag9,Myo10,Nav1,Fscn1,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Arid5b,Cd63,Sdc3,Plxnd1,Cmtm6,Sema5a
GO:0045926	GO:0045926	negative regulation of growth	240	6	0.030308575137715	0.150638784668842	Sesn1,Adipor1,Serpine2,Trp53,Cdkn2d,Sema5a
GO:1901701	GO:1901701	cellular response to oxygen-containing compound	981	16	0.0306669223666071	0.152203633135827	Rab34,Col1a2,Brinp1,Col1a1,Sgk1,Ldlr,Sesn1,Xbp1,Trp53,Adipor1,Hmgcr,Gbp6,Mzb1,Col4a1,Mt1,Aacs
GO:0022407	GO:0022407	regulation of cell-cell adhesion	376	8	0.0312783006356382	0.155018093376909	Cd24a,Rgcc,Myo10,Xbp1,Gpnmb,Cxcl12,Serpine2,Mbp
GO:0006915	GO:0006915	apoptotic process	1736	25	0.0315381316232441	0.155684159577296	Nlrp1b,Cd24a,Clec5a,Dhcr24,Hspa5,Angptl4,Mal,Rgcc,Phlda3,Sgk1,Tsc22d3,Mpz,Xbp1,Tsc22d4,Cxcl12,Trp53,Hif3a,Cdkn2d,Hmgcr,Hyou1,Mt1,Hspa8,Sema5a,Ppid,Mapk8ip1
GO:0044843	GO:0044843	cell cycle G1/S phase transition	180	5	0.0315630597885267	0.155684159577296	Rgcc,Trp53,Gpnmb,Cdkn2d,Id4
GO:0071560	GO:0071560	cellular response to transforming growth factor beta stimulus	180	5	0.0315630597885267	0.155684159577296	Col1a2,Hspa5,Col4a2,Xbp1,Trp53
GO:0010605	GO:0010605	negative regulation of macromolecule metabolic process	2348	32	0.031590669705596	0.155684159577296	Per2,Azin1,Dhcr24,Mprip,Itih5,Snta1,Otud7b,Col28a1,Klf15,Tsc22d3,Ldlr,Atxn1,Per3,Xbp1,Trp53,Serpine2,Hsf4,Ciart,Ikbkb,Arid5b,Cdkn2d,Srebf2,Hmgcr,Mtmr2,Mvk,Ppp1r16b,Id4,Prex2,Hspa8,Ppid,Mapk8ip1,Ranbp9
GO:0034644	GO:0034644	cellular response to UV	71	3	0.0319600760678985	0.156925946314094	Trp53,Mme,Ppid
GO:0003298	GO:0003298	physiological muscle hypertrophy	29	2	0.0321565885988011	0.156925946314094	Fdps,Col14a1
GO:0003301	GO:0003301	physiological cardiac muscle hypertrophy	29	2	0.0321565885988011	0.156925946314094	Fdps,Col14a1
GO:0061049	GO:0061049	cell growth involved in cardiac muscle cell development	29	2	0.0321565885988011	0.156925946314094	Fdps,Col14a1
GO:0070670	GO:0070670	response to interleukin-4	29	2	0.0321565885988011	0.156925946314094	Hspa5,Xbp1
GO:0085029	GO:0085029	extracellular matrix assembly	29	2	0.0321565885988011	0.156925946314094	Rgcc,Lox
GO:1904037	GO:1904037	positive regulation of epithelial cell apoptotic process	29	2	0.0321565885988011	0.156925946314094	Rgcc,Xbp1
GO:0043200	GO:0043200	response to amino acid	181	5	0.0322128486368876	0.156981556240208	Col1a2,Col1a1,Sesn1,Xbp1,Col4a1
GO:0071559	GO:0071559	response to transforming growth factor beta	182	5	0.0328709550492801	0.15996588555971	Col1a2,Hspa5,Col4a2,Xbp1,Trp53
GO:0051961	GO:0051961	negative regulation of nervous system development	311	7	0.0329384748005036	0.160071837954114	Cd24a,Brinp1,Pmp22,Trp53,Mtmr2,Id4,Sema5a
GO:1990778	GO:1990778	protein localization to cell periphery	247	6	0.0341587605081623	0.16500662595841	Rab34,Scn3b,Efr3b,Acsl3,Emp2,Ikbkb
GO:0045216	GO:0045216	cell-cell junction organization	184	5	0.0342122134523842	0.16500662595841	Tesk2,Mpz,Fscn1,Ikbkb,Ugt8a
GO:0010664	GO:0010664	negative regulation of striated muscle cell apoptotic process	30	2	0.0342368706618478	0.16500662595841	Hspa8,Hmgcr
GO:0042832	GO:0042832	defense response to protozoan	30	2	0.0342368706618478	0.16500662595841	Gbp6,Iigp1
GO:0045070	GO:0045070	positive regulation of viral genome replication	30	2	0.0342368706618478	0.16500662595841	Hspa8,Ppid
GO:0071526	GO:0071526	semaphorin-plexin signaling pathway	30	2	0.0342368706618478	0.16500662595841	Plxnd1,Sema5a
GO:0034103	GO:0034103	regulation of tissue remodeling	73	3	0.0342964671677706	0.165066490536492	Cd24a,Trp53,Gpnmb
GO:0032268	GO:0032268	regulation of cellular protein metabolic process	2276	31	0.0343955377191064	0.165315915493342	Nlrp1b,Cd24a,Per2,Dhcr24,Mprip,Hspa5,Secisbp2l,Gna12,Itih5,Snta1,Col28a1,Rgcc,Klf15,Spag9,Xbp1,Trp53,Emp2,Gpnmb,Dda1,Dcun1d4,Serpine2,Ikbkb,Cdkn2d,Hmgcr,Mvk,Mbp,Ppp1r16b,Prex2,Hspa8,Mapk8ip1,Ranbp9
GO:2000147	GO:2000147	positive regulation of cell motility	455	9	0.0345414741351814	0.165789599449931	Hspa5,Spag9,Col1a1,Xbp1,Trp53,Gpnmb,Cxcl12,Sparc,Sema5a
GO:0071322	GO:0071322	cellular response to carbohydrate stimulus	126	4	0.0347603506260064	0.166611598411502	Rab34,Xbp1,Hmgcr,Aacs
GO:0050673	GO:0050673	epithelial cell proliferation	385	8	0.0352142039298078	0.167974522902733	Rgcc,Xbp1,Cxcl12,Sparc,Cdh3,Ppp1r16b,Sema5a,Glul
GO:0035304	GO:0035304	regulation of protein dephosphorylation	74	3	0.0354970150430649	0.167974522902733	Mprip,Ikbkb,Ppp1r16b
GO:0000038	GO:0000038	very long-chain fatty acid metabolic process	31	2	0.0363681234573252	0.167974522902733	Elovl4,Elovl6
GO:0038202	GO:0038202	TORC1 signaling	31	2	0.0363681234573252	0.167974522902733	Sesn1,Gatsl2
GO:0045577	GO:0045577	regulation of B cell differentiation	31	2	0.0363681234573252	0.167974522902733	Cd24a,Xbp1
GO:0072604	GO:0072604	interleukin-6 secretion	31	2	0.0363681234573252	0.167974522902733	Xbp1,Mbp
GO:0044092	GO:0044092	negative regulation of molecular function	922	15	0.0363756540553239	0.167974522902733	Per2,Mprip,Angptl4,Itih5,Dhcr24,Col28a1,Spag9,Bicd1,Trp53,Serpine2,Ikbkb,Cdkn2d,Hmgcr,Prex2,Mapk8ip1
GO:0016571	GO:0016571	histone methylation	128	4	0.0365066620849403	0.167974522902733	Chd5,Xbp1,Tet3,Ash2l
GO:0051494	GO:0051494	negative regulation of cytoskeleton organization	128	4	0.0365066620849403	0.167974522902733	Sptb,Sgk1,Mid1ip1,Tmod2
GO:1901988	GO:1901988	negative regulation of cell cycle phase transition	128	4	0.0365066620849403	0.167974522902733	Rgcc,Trp53,Gpnmb,Cdkn2d
GO:0010660	GO:0010660	regulation of muscle cell apoptotic process	75	3	0.0367190369325482	0.167974522902733	Trp53,Hmgcr,Hspa8
GO:0001666	GO:0001666	response to hypoxia	188	5	0.0369955141454864	0.167974522902733	Cd24a,Rgcc,Trp53,Hif3a,Hyou1
GO:0007517	GO:0007517	muscle organ development	390	8	0.0375398278755918	0.167974522902733	Murc,Cacna1s,Tsc22d3,Fdps,Xbp1,Col14a1,Arid5b,Hmgcr
GO:0007043	GO:0007043	cell-cell junction assembly	76	3	0.0379624558960496	0.167974522902733	Fscn1,Ikbkb,Ugt8a
GO:0010717	GO:0010717	regulation of epithelial to mesenchymal transition	76	3	0.0379624558960496	0.167974522902733	Rgcc,Col1a1,Adipor1
GO:0012501	GO:0012501	programmed cell death	1769	25	0.0381827494297299	0.167974522902733	Nlrp1b,Cd24a,Clec5a,Dhcr24,Hspa5,Angptl4,Mal,Rgcc,Phlda3,Sgk1,Tsc22d3,Mpz,Xbp1,Tsc22d4,Cxcl12,Trp53,Hif3a,Cdkn2d,Hmgcr,Hyou1,Mt1,Hspa8,Sema5a,Ppid,Mapk8ip1
GO:0009411	GO:0009411	response to UV	130	4	0.0383028025751895	0.167974522902733	Trp53,Mme,Cdkn2d,Ppid
GO:0000454	GO:0000454	snoRNA guided rRNA pseudouridine synthesis	4	1	0.038323700926002	0.167974522902733	Gar1
GO:0000733	GO:0000733	DNA strand renaturation	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0002309	GO:0002309	T cell proliferation involved in immune response	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0002424	GO:0002424	T cell mediated immune response to tumor cell	4	1	0.038323700926002	0.167974522902733	Cd24a
GO:0002840	GO:0002840	regulation of T cell mediated immune response to tumor cell	4	1	0.038323700926002	0.167974522902733	Cd24a
GO:0006083	GO:0006083	acetate metabolic process	4	1	0.038323700926002	0.167974522902733	Acss2
GO:0006842	GO:0006842	tricarboxylic acid transport	4	1	0.038323700926002	0.167974522902733	Slc25a1
GO:0006987	GO:0006987	activation of signaling protein activity involved in unfolded protein response	4	1	0.038323700926002	0.167974522902733	Hspa5
GO:0007258	GO:0007258	JUN phosphorylation	4	1	0.038323700926002	0.167974522902733	Mapk8ip1
GO:0009750	GO:0009750	response to fructose	4	1	0.038323700926002	0.167974522902733	Xbp1
GO:0010637	GO:0010637	negative regulation of mitochondrial fusion	4	1	0.038323700926002	0.167974522902733	Vat1
GO:0015746	GO:0015746	citrate transport	4	1	0.038323700926002	0.167974522902733	Slc25a1
GO:0015819	GO:0015819	lysine transport	4	1	0.038323700926002	0.167974522902733	Slc7a2
GO:0015822	GO:0015822	ornithine transport	4	1	0.038323700926002	0.167974522902733	Slc7a2
GO:0019659	GO:0019659	glucose catabolic process to lactate	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0019660	GO:0019660	glycolytic fermentation	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0019661	GO:0019661	glucose catabolic process to lactate via pyruvate	4	1	0.038323700926002	0.167974522902733	Trp53
GO:0030035	GO:0030035	microspike assembly	4	1	0.038323700926002	0.167974522902733	Fscn1
GO:0032286	GO:0032286	central nervous system myelin maintenance	4	1	0.038323700926002	0.167974522902733	Fa2h
GO:0033387	GO:0033387	putrescine biosynthetic process from ornithine	4	1	0.038323700926002	0.167974522902733	Azin1
GO:0033634	GO:0033634	positive regulation of cell-cell adhesion mediated by integrin	4	1	0.038323700926002	0.167974522902733	Cd24a
GO:0035470	GO:0035470	positive regulation of vascular wound healing	4	1	0.038323700926002	0.167974522902733	Xbp1
GO:0043402	GO:0043402	glucocorticoid mediated signaling pathway	4	1	0.038323700926002	0.167974522902733	Sgk1
